id,title,year,views,detail_link,thumbnail_url,cast,youtube_id,description
514,Tidar Ena Guadegna,2015,93,https://yageru.com/info.php?pID=514&movNM=Tidar Ena Guadegna,https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Mekonnen Leake"", ""profile_image"": ""https://yageru.com/images/artists/a6.jpg""}, {""name"": ""Selam Ashagre"", ""profile_image"": ""https://yageru.com/images/artists/a275.jpg""}, {""name"": ""Fikru Bekele"", ""profile_image"": ""https://yageru.com/images/artists/a365.jpg""}, {""name"": ""Getahun Tadesse"", ""profile_image"": ""https://yageru.com/images/artists/a366.jpg""}]",yjfICM4DYGc,N/A
513,Ej Wedelay,2015,195,https://yageru.com/info.php?pID=513&movNM=Ej Wedelay,https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Addisalem Getaneh"", ""profile_image"": ""https://yageru.com/images/artists/a22.jpg""}]",N/A,N/A
504,Rebuni,2014,1298,https://yageru.com/info.php?pID=504&movNM=Rebuni,https://yageru.com/images/yt_movies/low_res/m504.jpg,"[{""name"": ""Amanuel Habtamu"", ""profile_image"": ""https://yageru.com/images/artists/a102.jpg""}, {""name"": ""Yeabsira Teklu (Abule)"", ""profile_image"": ""https://yageru.com/images/artists/a125.jpg""}, {""name"": ""Ruta Mengisteab"", ""profile_image"": ""https://yageru.com/images/artists/a133.jpg""}, {""name"": ""Tseganesh Hailu"", ""profile_image"": ""https://yageru.com/images/artists/a116.jpg""}, {""name"": ""Nahom Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a177.jpg""}, {""name"": ""Abinet Ayele (Abiye)"", ""profile_image"": ""https://yageru.com/images/artists/a212.jpg""}]",f_T4WkblRjU,N/A
512,Yaltegera,2015,216,https://yageru.com/info.php?pID=512&movNM=Yaltegera,https://yageru.com/images/yt_movies/low_res/m512.jpg,"[{""name"": ""Segen Yifter"", ""profile_image"": ""https://yageru.com/images/artists/a49.jpg""}, {""name"": ""Kassahun Fisseha (Mandela)"", ""profile_image"": ""https://yageru.com/images/artists/a5.jpg""}, {""name"": ""Eskedar Abay (Pina)"", ""profile_image"": ""https://yageru.com/images/artists/a135.jpg""}]",NuK_xWosZ3c,N/A
511,Yefikir Mahitem,2015,51,https://yageru.com/info.php?pID=511&movNM=Yefikir Mahitem,https://yageru.com/images/yt_movies/low_res/m511.jpg,"[{""name"": ""Fanta Sintayehu"", ""profile_image"": ""https://yageru.com/images/artists/a245.jpg""}]",f_TxvkqvAik,N/A
491,Yemehan Mit,2014,285,https://yageru.com/info.php?pID=491&movNM=Yemehan Mit,https://yageru.com/images/yt_movies/low_res/m491.jpg,"[{""name"": ""Addisalem Getaneh"", ""profile_image"": ""https://yageru.com/images/artists/a22.jpg""}, {""name"": ""Desalegn Hailu"", ""profile_image"": ""https://yageru.com/images/artists/a45.jpg""}, {""name"": ""Welela Assefa"", ""profile_image"": ""https://yageru.com/images/artists/a108.jpg""}, {""name"": ""Tseganesh Hailu"", ""profile_image"": ""https://yageru.com/images/artists/a116.jpg""}]",dlvmFQ4hQC0,N/A
502,Dezdemona (Inspired by 'Othelo'),2009,387,https://yageru.com/info.php?pID=502&movNM=Dezdemona (Inspired by 'Othelo'),https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Birtukan Befekadu"", ""profile_image"": ""https://yageru.com/images/artists/a128.jpg""}, {""name"": ""Alemayehu Tadesse"", ""profile_image"": ""https://yageru.com/images/artists/a54.jpg""}, {""name"": ""Desalegn Hailu"", ""profile_image"": ""https://yageru.com/images/artists/a45.jpg""}, {""name"": ""Tesfaye Gesesse"", ""profile_image"": ""https://yageru.com/images/artists/a234.jpg""}, {""name"": ""Jember Assefa"", ""profile_image"": ""https://yageru.com/images/artists/a91.jpg""}]",SaRvLrDFGGs,N/A
501,Zetegn Mot (9 Mot),2015,357,https://yageru.com/info.php?pID=501&movNM=Zetegn Mot (9 Mot),https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Birtukan Befekadu"", ""profile_image"": ""https://yageru.com/images/artists/a128.jpg""}, {""name"": ""Admasu Kebede"", ""profile_image"": ""https://yageru.com/images/artists/a69.jpg""}]",N/A,N/A
500,Hireyet,2015,210,https://yageru.com/info.php?pID=500&movNM=Hireyet,https://yageru.com/images/yt_movies/low_res/m500.jpg,"[{""name"": ""Abiy Gebremariam"", ""profile_image"": ""https://yageru.com/images/artists/a82.jpg""}, {""name"": ""Meseret Mebrate"", ""profile_image"": ""https://yageru.com/images/artists/a242.jpg""}, {""name"": ""Betelhem Kefiyalehu"", ""profile_image"": ""https://yageru.com/images/artists/a278.jpg""}, {""name"": ""Girum Zenebe"", ""profile_image"": ""https://yageru.com/images/artists/a293.jpg""}]",9UTsZTuijkc,N/A
499,Sene 30,2015,186,https://yageru.com/info.php?pID=499&movNM=Sene 30,https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Solomon Muhe"", ""profile_image"": ""https://yageru.com/images/artists/a42.jpg""}, {""name"": ""Aziza Ahmed"", ""profile_image"": ""https://yageru.com/images/artists/a123.jpg""}, {""name"": ""Shimelis Abera (Joro)"", ""profile_image"": ""https://yageru.com/images/artists/a169.jpg""}, {""name"": ""Belson Nigatu"", ""profile_image"": ""https://yageru.com/images/artists/a298.jpg""}]",N/A,N/A
498,Yefikir Akukulu,2015,72,https://yageru.com/info.php?pID=498&movNM=Yefikir Akukulu,https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Seife Araya"", ""profile_image"": ""https://yageru.com/images/artists/a61.jpg""}, {""name"": ""Melese Woldu"", ""profile_image"": ""https://yageru.com/images/artists/a150.jpg""}]",xlEHxjCtRmA,N/A
497,Fikirna Science,2014,82,https://yageru.com/info.php?pID=497&movNM=Fikirna Science,https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Demise Beyene"", ""profile_image"": ""https://yageru.com/images/artists/a153.jpg""}, {""name"": ""Solomon Tesfaye"", ""profile_image"": ""https://yageru.com/images/artists/a259.jpg""}]",ywCMF79oPug,N/A
496,Atihid,2014,136,https://yageru.com/info.php?pID=496&movNM=Atihid,https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Feven Ketema"", ""profile_image"": ""https://yageru.com/images/artists/a97.jpg""}, {""name"": ""Natay Getachew"", ""profile_image"": ""https://yageru.com/images/artists/a77.jpg""}]",N/A,N/A
495,Abro Abed,2012,99,https://yageru.com/info.php?pID=495&movNM=Abro Abed,https://yageru.com/images/blank_mov.jpg,"[{""name"": ""Mahlet Shumete"", ""profile_image"": ""https://yageru.com/images/artists/a35.jpg""}, {""name"": ""Moges Chekol"", ""profile_image"": ""https://yageru.com/images/artists/a149.jpg""}]",s0myFbNcrCc,N/A
493,Teza,2008,59,https://yageru.com/info.php?pID=493&movNM=Teza,https://yageru.com/images/blank_mov.jpg,,,
494,YeEgzer Dildiy,2016,426,https://yageru.com/info.php?pID=494&movNM=YeEgzer Dildiy,https://yageru.com/images/yt_movies/low_res/m494.jpg,"[{""name"": ""Henok Wondimu"", ""profile_image"": ""https://yageru.com/images/artists/a30.jpg""}, {""name"": ""Tseganesh Hailu"", ""profile_image"": ""https://yageru.com/images/artists/a116.jpg""}, {""name"": ""Dereje Demeke"", ""profile_image"": ""https://yageru.com/images/artists/a78.jpg""}]",GsJ2qx9MtT0,N/A
